1,5.96663014654945,34.9515484756717
2,5.96663014654945,30.8865489065031
3,5.77092557963778,26.3251746530424
4,5.52707245605975,24.7299859192722
5,1.20370687407933,20.9028135669405
6,1.20370687407933,18.5627380381363
7,1.20370687407933,16.9008736795925
8,1.20370687407933,14.890085655333
9,1.20370687407933,13.759493924407
10,1.20370687407933,13.4603258126526
11,1.20370687407933,12.274769249404
12,1.08103253332121,10.748442476723
13,1.08103253332121,10.6433097599728
14,1.08103253332121,10.0210882718808
15,1.08103253332121,9.58917559507431
16,1.08103253332121,9.10493156690075
17,1.08103253332121,8.7848246488408
18,1.08103253332121,7.98220357145342
19,1.08103253332121,7.44551598418572
20,1.08103253332121,7.21783620692686
21,1.08103253332121,6.82522076727725
22,1.08103253332121,6.61063224525577
23,0.24625138811912,6.31700124837749
24,0.0741663707509943,5.85343564328344
25,0.0741663707509943,5.73267474423432
26,0.0741663707509943,5.67087208295996
27,0.0741663707509943,5.31475531364523
28,0.0741663707509943,5.16568913936685
29,0.0741663707509943,4.83968504123065
30,0.0741663707509943,4.47195720455412
31,0.0741663707509943,4.30698911510046
32,0.0741663707509943,4.21148562189015
33,0.0741663707509943,3.82168866796392
34,0.0741663707509943,3.71275905801606
35,0.0490988057065103,3.02088126336236
36,0.0490988057065103,2.9328132762545
37,0.0490988057065103,2.67810709075612
38,0.0490988057065103,2.62965674548026
39,0.0490988057065103,2.19581003695201
40,0.0490988057065103,2.16727082787581
41,0.0490988057065103,2.07560096481457
42,0.0490988057065103,2.0040052224451
43,0.0490988057065103,1.88434061321786
44,0.0490988057065103,1.8030100103801
45,0.0490988057065103,1.6138102794252
46,0.0490988057065103,1.59847344220971
47,0.0490988057065103,1.50307891776193
48,0.0490988057065103,1.31702011819668
49,0.0146495644472111,1.25218095918171
50,0.00840158407946845,1.17721558254764
51,0.00840158407946845,1.04311577585721
52,0.00840158407946845,0.887397040806446
53,0.00840158407946845,0.819245889344703
54,0.00840158407946845,0.654155998618237
55,0.00840158407946845,0.454035612911054
56,0.00247999162805002,0.32284561042269
57,0.00247999162805002,0.265796889183312
58,0.00247999162805002,0.176208254915195
59,0.00247999162805002,0.137459512119345
60,0.00247999162805002,0.0997482780011649
61,0.00247999162805002,0.0741513928179674
62,0.000960777827096138,0.0511772785687055
63,0.000759262550904083,0.037192851828162
64,0.000759262550904083,0.0263354663553589
65,0.000759262550904083,0.0157227716702359
66,0.000632162851218254,0.0120122251324461
67,0.000288388975373977,0.00748095932347503
68,0.000288388975373977,0.00614078274031144
69,0.000277864789616444,0.00399885995606823
70,0.000108593719978956,0.00254290840040362
71,5.12841111515172e-05,0.00162982175327002
72,5.12841111515172e-05,0.00113064755445251
73,1.016695438949e-05,0.000792039298509692
74,1.016695438949e-05,0.000582181553001462
75,1.016695438949e-05,0.000383046327787469
76,5.46674590395924e-06,0.000225683790005462
77,5.46674590395924e-06,0.000156347711586662
78,1.16893201962398e-06,0.00011811081358772
79,1.16893201962398e-06,8.67644870547224e-05
80,1.16893201962398e-06,6.68884421469329e-05
81,5.80234171820848e-08,4.77477594122178e-05
82,5.80234171820848e-08,2.40162212543993e-05
83,5.80234171820848e-08,1.93594506070127e-05
84,5.80234171820848e-08,1.04540116755913e-05
85,5.80234171820848e-08,6.91592816728814e-06
86,1.30325688019184e-08,4.42036101738097e-06
87,1.30325688019184e-08,3.04404350529808e-06
88,1.30325688019184e-08,2.25975581962246e-06
89,1.30325688019184e-08,1.61478968010442e-06
90,1.30325688019184e-08,1.07833929163803e-06
91,1.30325688019184e-08,8.48616505564337e-07
92,1.30325688019184e-08,6.12073496597532e-07
93,1.30325688019184e-08,4.29687683052293e-07
94,9.43241929007854e-10,2.93782026332678e-07
95,9.43241929007854e-10,1.83947851297717e-07
96,9.43241929007854e-10,1.16828221337073e-07
97,9.43241929007854e-10,7.19073960908645e-08
98,4.05595557140259e-10,5.58523436211544e-08
99,2.78095768635467e-10,4.22302451852374e-08
100,2.78095768635467e-10,3.06834610341866e-08
